1969.9550199999999,743921.8640000001
1970.0383600000002,12208924.1
1970.12169,97999.806
1970.2050199999999,0.0
1970.2883600000002,0.0
1970.37169,0.0
1970.4550199999999,0.0
1970.5383600000002,0.0
1970.62169,0.0
1970.7050199999999,0.0
1970.7883600000002,0.0
1970.87169,1807944.4
1970.9550199999999,4661206.82
1971.0383600000002,101195.49900000001
1971.12169,0.0
1971.2050199999999,0.0
1971.2883600000002,0.0
1971.37169,0.0
1971.4550199999999,0.0
1971.5383600000002,0.0
1971.62169,0.0
1971.7050199999999,0.0
1971.7883600000002,0.0
1971.87169,17.1629442
1971.9550199999999,687786.8709999999
1972.0383600000002,36310.422999999995
1972.12169,37651.6503
1972.2050199999999,0.0
1972.2883600000002,0.0
1972.37169,0.0
1972.4550199999999,0.0
1972.5383600000002,0.0
1972.62169,0.0
1972.7050199999999,0.0
1972.7883600000002,0.0
1972.87169,875001.277
1972.9550199999999,378503.56
1973.0383600000002,9397433.16
1973.12169,3616108.85
1973.2050199999999,25048.4866
1973.2883600000002,0.0
1973.37169,0.0
1973.4550199999999,0.0
1973.5383600000002,0.0
1973.62169,0.0
1973.7050199999999,0.0
1973.7883600000002,0.0
1973.87169,4375513.84
1973.9550199999999,1282849.31
1974.0383600000002,1709078.12
1974.12169,91984.7982
1974.2050199999999,826615.786
1974.2883600000002,0.0
1974.37169,0.0
1974.4550199999999,0.0
1974.5383600000002,0.0
1974.62169,0.0
1974.7050199999999,0.0
1974.7883600000002,0.0
1974.87169,0.0
1974.9550199999999,40432.021
1975.0383600000002,31261.1979
1975.12169,4369367.28
1975.2050199999999,1610787.74
1975.2883600000002,0.0
1975.37169,0.0
1975.4550199999999,0.0
1975.5383600000002,0.0
1975.62169,0.0
1975.7050199999999,0.0
1975.7883600000002,0.0
1975.87169,0.0
1975.9550199999999,0.0
1976.0383600000002,0.0
1976.12169,0.0
1976.2050199999999,0.0
1976.2883600000002,0.0
1976.37169,0.0
1976.4550199999999,0.0
1976.5383600000002,0.0
1976.62169,0.0
1976.7050199999999,0.0
1976.7883600000002,0.0
1976.87169,0.0
1976.9550199999999,0.0
1977.0383600000002,925.9685220000001
1977.12169,89.1860136
1977.2050199999999,0.0
1977.2883600000002,0.0
1977.37169,0.0
1977.4550199999999,0.0
1977.5383600000002,0.0
1977.62169,0.0
1977.7050199999999,0.0
1977.7883600000002,0.0
1977.87169,499888.744
1977.9550199999999,1631173.12
1978.0383600000002,7371777.73
1978.12169,1842916.76
1978.2050199999999,201852.02899999998
1978.2883600000002,0.0
1978.37169,0.0
1978.4550199999999,0.0
1978.5383600000002,0.0
1978.62169,0.0
1978.7050199999999,0.0
1978.7883600000002,0.0
1978.87169,0.0
1978.9550199999999,0.0
1979.0383600000002,2747758.12
1979.12169,2627267.59
1979.2050199999999,0.0
1979.2883600000002,0.0
1979.37169,0.0
1979.4550199999999,0.0
1979.5383600000002,0.0
1979.62169,0.0
1979.7050199999999,0.0
1979.7883600000002,0.0
1979.87169,46327.9365
1979.9550199999999,1733851.64
1980.0383600000002,2967374.68
1980.12169,5715794.53
1980.2050199999999,0.0
1980.2883600000002,0.0
1980.37169,0.0
1980.4550199999999,0.0
1980.5383600000002,0.0
1980.62169,0.0
1980.7050199999999,0.0
1980.7883600000002,0.0
1980.87169,0.0
1980.9550199999999,49603.6781
1981.0383600000002,1650639.44
1981.12169,12409.7281
1981.2050199999999,96453.53300000001
1981.2883600000002,0.0
1981.37169,0.0
1981.4550199999999,0.0
1981.5383600000002,0.0
1981.62169,0.0
1981.7050199999999,0.0
1981.7883600000002,0.0
1981.87169,967715.372
1981.9550199999999,4406342.21
1982.0383600000002,5306890.48
1982.12169,1214033.42
1982.2050199999999,1781729.36
1982.2883600000002,27747.3342
1982.37169,0.0
1982.4550199999999,0.0
1982.5383600000002,0.0
1982.62169,0.0
1982.7050199999999,0.0
1982.7883600000002,0.0
1982.87169,1592730.57
1982.9550199999999,276833.04600000003
1983.0383600000002,4515506.5
